id_time;data;dia;mês;ano;dia_semana;semana;util;feriado
499;06/01/2004;6;1;2004;terça-feira;2;U;N
500;07/01/2004;7;1;2004;quarta-feira;2;U;N
501;08/01/2004;8;1;2004;quinta-feira;2;U;N
502;09/01/2004;9;1;2004;sexta-feira;2;U;N
503;10/01/2004;10;1;2004;sábado;2;N;N
504;11/01/2004;11;1;2004;domingo;2;N;N
505;12/01/2004;12;1;2004;segunda-feira;3;U;N
506;13/01/2004;13;1;2004;terça-feira;3;U;N
507;14/01/2004;14;1;2004;quarta-feira;3;U;N
508;15/01/2004;15;1;2004;quinta-feira;3;U;N
509;16/01/2004;16;1;2004;sexta-feira;3;U;N
510;17/01/2004;17;1;2004;sábado;3;N;N
511;18/01/2004;18;1;2004;domingo;3;N;N
512;19/01/2004;19;1;2004;segunda-feira;4;U;N
513;20/01/2004;20;1;2004;terça-feira;4;U;N
514;21/01/2004;21;1;2004;quarta-feira;4;U;N
515;22/01/2004;22;1;2004;quinta-feira;4;U;N
516;23/01/2004;23;1;2004;sexta-feira;4;U;N
517;24/01/2004;24;1;2004;sábado;4;N;N
518;25/01/2004;25;1;2004;domingo;4;N;N
519;26/01/2004;26;1;2004;segunda-feira;5;U;N
520;27/01/2004;27;1;2004;terça-feira;5;U;N
521;28/01/2004;28;1;2004;quarta-feira;5;U;N
522;29/01/2004;29;1;2004;quinta-feira;5;U;N
523;30/01/2004;30;1;2004;sexta-feira;5;U;N
524;31/01/2004;31;1;2004;sábado;5;N;N
525;01/02/2004;1;2;2004;domingo;5;N;N
526;02/02/2004;2;2;2004;segunda-feira;6;U;N
527;03/02/2004;3;2;2004;terça-feira;6;U;N
528;04/02/2004;4;2;2004;quarta-feira;6;U;N
529;05/02/2004;5;2;2004;quinta-feira;6;U;N
530;06/02/2004;6;2;2004;sexta-feira;6;U;N
531;07/02/2004;7;2;2004;sábado;6;N;N
532;08/02/2004;8;2;2004;domingo;6;N;N
533;09/02/2004;9;2;2004;segunda-feira;7;U;N
534;10/02/2004;10;2;2004;terça-feira;7;U;N
535;11/02/2004;11;2;2004;quarta-feira;7;U;N
536;12/02/2004;12;2;2004;quinta-feira;7;U;N
537;13/02/2004;13;2;2004;sexta-feira;7;U;N
538;14/02/2004;14;2;2004;sábado;7;N;N
539;15/02/2004;15;2;2004;domingo;7;N;N
540;16/02/2004;16;2;2004;segunda-feira;8;U;N
541;17/02/2004;17;2;2004;terça-feira;8;U;N
542;18/02/2004;18;2;2004;quarta-feira;8;U;N
543;19/02/2004;19;2;2004;quinta-feira;8;U;N
544;20/02/2004;20;2;2004;sexta-feira;8;U;N
545;21/02/2004;21;2;2004;sábado;8;N;N
546;22/02/2004;22;2;2004;domingo;8;N;N
547;23/02/2004;23;2;2004;segunda-feira;9;U;N
548;24/02/2004;24;2;2004;terça-feira;9;N;S
549;25/02/2004;25;2;2004;quarta-feira;9;U;N
550;26/02/2004;26;2;2004;quinta-feira;9;U;N
551;27/02/2004;27;2;2004;sexta-feira;9;U;N
552;28/02/2004;28;2;2004;sábado;9;N;N
553;29/02/2004;29;2;2004;domingo;9;N;N
554;01/03/2004;1;3;2004;segunda-feira;10;U;N
555;02/03/2004;2;3;2004;terça-feira;10;U;N
556;03/03/2004;3;3;2004;quarta-feira;10;U;N
557;04/03/2004;4;3;2004;quinta-feira;10;U;N
558;05/03/2004;5;3;2004;sexta-feira;10;U;N
559;06/03/2004;6;3;2004;sábado;10;N;N
560;07/03/2004;7;3;2004;domingo;10;N;N
561;08/03/2004;8;3;2004;segunda-feira;11;U;N
562;09/03/2004;9;3;2004;terça-feira;11;U;N
563;10/03/2004;10;3;2004;quarta-feira;11;U;N
564;11/03/2004;11;3;2004;quinta-feira;11;U;N
565;12/03/2004;12;3;2004;sexta-feira;11;U;N
566;13/03/2004;13;3;2004;sábado;11;N;N
567;14/03/2004;14;3;2004;domingo;11;N;N
568;15/03/2004;15;3;2004;segunda-feira;12;U;N
569;16/03/2004;16;3;2004;terça-feira;12;U;N
570;17/03/2004;17;3;2004;quarta-feira;12;U;N
571;18/03/2004;18;3;2004;quinta-feira;12;U;N
572;19/03/2004;19;3;2004;sexta-feira;12;U;N
573;20/03/2004;20;3;2004;sábado;12;N;N
574;21/03/2004;21;3;2004;domingo;12;N;N
575;22/03/2004;22;3;2004;segunda-feira;13;U;N
576;23/03/2004;23;3;2004;terça-feira;13;U;N
577;24/03/2004;24;3;2004;quarta-feira;13;U;N
578;25/03/2004;25;3;2004;quinta-feira;13;U;N
579;26/03/2004;26;3;2004;sexta-feira;13;U;N
580;27/03/2004;27;3;2004;sábado;13;N;N
581;28/03/2004;28;3;2004;domingo;13;N;N
582;29/03/2004;29;3;2004;segunda-feira;14;U;N
583;30/03/2004;30;3;2004;terça-feira;14;U;N
584;31/03/2004;31;3;2004;quarta-feira;14;U;N
585;01/04/2004;1;4;2004;quinta-feira;14;U;N
586;02/04/2004;2;4;2004;sexta-feira;14;U;N
587;03/04/2004;3;4;2004;sábado;14;N;N
588;04/04/2004;4;4;2004;domingo;14;N;N
589;05/04/2004;5;4;2004;segunda-feira;15;U;N
590;06/04/2004;6;4;2004;terça-feira;15;U;N
591;07/04/2004;7;4;2004;quarta-feira;15;U;N
592;08/04/2004;8;4;2004;quinta-feira;15;U;N
593;09/04/2004;9;4;2004;sexta-feira;15;N;S
594;10/04/2004;10;4;2004;sábado;15;N;N
595;11/04/2004;11;4;2004;domingo;15;N;N
596;12/04/2004;12;4;2004;segunda-feira;16;U;N
597;13/04/2004;13;4;2004;terça-feira;16;U;N
598;14/04/2004;14;4;2004;quarta-feira;16;U;N
599;15/04/2004;15;4;2004;quinta-feira;16;U;N
600;16/04/2004;16;4;2004;sexta-feira;16;U;N
601;17/04/2004;17;4;2004;sábado;16;N;N
602;18/04/2004;18;4;2004;domingo;16;N;N
603;19/04/2004;19;4;2004;segunda-feira;17;U;N
604;20/04/2004;20;4;2004;terça-feira;17;U;N
605;21/04/2004;21;4;2004;quarta-feira;17;U;N
606;22/04/2004;22;4;2004;quinta-feira;17;U;N
607;23/04/2004;23;4;2004;sexta-feira;17;U;N
608;24/04/2004;24;4;2004;sábado;17;N;N
609;25/04/2004;25;4;2004;domingo;17;N;S
610;26/04/2004;26;4;2004;segunda-feira;18;U;N
611;27/04/2004;27;4;2004;terça-feira;18;U;N
612;28/04/2004;28;4;2004;quarta-feira;18;U;N
613;29/04/2004;29;4;2004;quinta-feira;18;U;N
614;30/04/2004;30;4;2004;sexta-feira;18;U;N
615;01/05/2004;1;5;2004;sábado;18;N;S
616;02/05/2004;2;5;2004;domingo;18;N;N
617;03/05/2004;3;5;2004;segunda-feira;19;U;N
618;04/05/2004;4;5;2004;terça-feira;19;U;N
619;05/05/2004;5;5;2004;quarta-feira;19;U;N
620;06/05/2004;6;5;2004;quinta-feira;19;U;N
621;07/05/2004;7;5;2004;sexta-feira;19;U;N
622;08/05/2004;8;5;2004;sábado;19;N;N
623;09/05/2004;9;5;2004;domingo;19;N;N
624;10/05/2004;10;5;2004;segunda-feira;20;U;N
625;11/05/2004;11;5;2004;terça-feira;20;U;N
626;12/05/2004;12;5;2004;quarta-feira;20;U;N
627;13/05/2004;13;5;2004;quinta-feira;20;U;N
628;14/05/2004;14;5;2004;sexta-feira;20;U;N
629;15/05/2004;15;5;2004;sábado;20;N;N
630;16/05/2004;16;5;2004;domingo;20;N;N
631;17/05/2004;17;5;2004;segunda-feira;21;U;N
632;18/05/2004;18;5;2004;terça-feira;21;U;N
633;19/05/2004;19;5;2004;quarta-feira;21;U;N
634;20/05/2004;20;5;2004;quinta-feira;21;U;N
635;21/05/2004;21;5;2004;sexta-feira;21;U;N
636;22/05/2004;22;5;2004;sábado;21;N;N
637;23/05/2004;23;5;2004;domingo;21;N;N
638;24/05/2004;24;5;2004;segunda-feira;22;U;N
639;25/05/2004;25;5;2004;terça-feira;22;U;N
640;26/05/2004;26;5;2004;quarta-feira;22;U;N
641;27/05/2004;27;5;2004;quinta-feira;22;U;N
642;28/05/2004;28;5;2004;sexta-feira;22;U;N
643;29/05/2004;29;5;2004;sábado;22;N;N
644;30/05/2004;30;5;2004;domingo;22;N;N
645;31/05/2004;31;5;2004;segunda-feira;23;U;N
646;01/06/2004;1;6;2004;terça-feira;23;U;N
647;02/06/2004;2;6;2004;quarta-feira;23;U;N
648;03/06/2004;3;6;2004;quinta-feira;23;U;N
649;04/06/2004;4;6;2004;sexta-feira;23;U;N
650;05/06/2004;5;6;2004;sábado;23;N;N
651;06/06/2004;6;6;2004;domingo;23;N;N
652;07/06/2004;7;6;2004;segunda-feira;24;U;N
653;08/06/2004;8;6;2004;terça-feira;24;U;N
654;09/06/2004;9;6;2004;quarta-feira;24;U;N
655;10/06/2004;10;6;2004;quinta-feira;24;N;S
656;11/06/2004;11;6;2004;sexta-feira;24;U;N
657;12/06/2004;12;6;2004;sábado;24;N;N
658;13/06/2004;13;6;2004;domingo;24;N;N
659;14/06/2004;14;6;2004;segunda-feira;25;U;N
660;15/06/2004;15;6;2004;terça-feira;25;U;N
661;16/06/2004;16;6;2004;quarta-feira;25;U;N
662;17/06/2004;17;6;2004;quinta-feira;25;U;N
663;18/06/2004;18;6;2004;sexta-feira;25;U;N
664;19/06/2004;19;6;2004;sábado;25;N;N
665;20/06/2004;20;6;2004;domingo;25;N;N
666;21/06/2004;21;6;2004;segunda-feira;26;U;N
667;22/06/2004;22;6;2004;terça-feira;26;U;N
668;23/06/2004;23;6;2004;quarta-feira;26;U;N
669;24/06/2004;24;6;2004;quinta-feira;26;N;S
670;25/06/2004;25;6;2004;sexta-feira;26;U;N
671;26/06/2004;26;6;2004;sábado;26;N;N
672;27/06/2004;27;6;2004;domingo;26;N;N
673;28/06/2004;28;6;2004;segunda-feira;27;U;N
674;29/06/2004;29;6;2004;terça-feira;27;U;N
675;30/06/2004;30;6;2004;quarta-feira;27;U;N
676;01/07/2004;1;7;2004;quinta-feira;27;U;N
677;02/07/2004;2;7;2004;sexta-feira;27;U;N
678;03/07/2004;3;7;2004;sábado;27;N;N
679;04/07/2004;4;7;2004;domingo;27;N;N
680;05/07/2004;5;7;2004;segunda-feira;28;U;N
681;06/07/2004;6;7;2004;terça-feira;28;U;N
682;07/07/2004;7;7;2004;quarta-feira;28;U;N
683;08/07/2004;8;7;2004;quinta-feira;28;U;N
684;09/07/2004;9;7;2004;sexta-feira;28;U;N
685;10/07/2004;10;7;2004;sábado;28;N;N
686;11/07/2004;11;7;2004;domingo;28;N;N
687;12/07/2004;12;7;2004;segunda-feira;29;U;N
688;13/07/2004;13;7;2004;terça-feira;29;U;N
689;14/07/2004;14;7;2004;quarta-feira;29;U;N
690;15/07/2004;15;7;2004;quinta-feira;29;U;N
691;16/07/2004;16;7;2004;sexta-feira;29;U;N
692;17/07/2004;17;7;2004;sábado;29;N;N
693;18/07/2004;18;7;2004;domingo;29;N;N
694;19/07/2004;19;7;2004;segunda-feira;30;U;N
695;20/07/2004;20;7;2004;terça-feira;30;U;N
696;21/07/2004;21;7;2004;quarta-feira;30;U;N
697;22/07/2004;22;7;2004;quinta-feira;30;U;N
698;23/07/2004;23;7;2004;sexta-feira;30;U;N
699;24/07/2004;24;7;2004;sábado;30;N;N
700;25/07/2004;25;7;2004;domingo;30;N;N
701;26/07/2004;26;7;2004;segunda-feira;31;U;N
702;27/07/2004;27;7;2004;terça-feira;31;U;N
703;28/07/2004;28;7;2004;quarta-feira;31;U;N
704;29/07/2004;29;7;2004;quinta-feira;31;U;N
705;30/07/2004;30;7;2004;sexta-feira;31;U;N
706;31/07/2004;31;7;2004;sábado;31;N;N
707;01/08/2004;1;8;2004;domingo;31;N;N
708;02/08/2004;2;8;2004;segunda-feira;32;U;N
709;03/08/2004;3;8;2004;terça-feira;32;U;N
710;04/08/2004;4;8;2004;quarta-feira;32;U;N
711;05/08/2004;5;8;2004;quinta-feira;32;U;N
712;06/08/2004;6;8;2004;sexta-feira;32;U;N
713;07/08/2004;7;8;2004;sábado;32;N;N
714;08/08/2004;8;8;2004;domingo;32;N;N
715;09/08/2004;9;8;2004;segunda-feira;33;U;N
716;10/08/2004;10;8;2004;terça-feira;33;U;N
717;11/08/2004;11;8;2004;quarta-feira;33;U;N
718;12/08/2004;12;8;2004;quinta-feira;33;U;N
719;13/08/2004;13;8;2004;sexta-feira;33;U;N
720;14/08/2004;14;8;2004;sábado;33;N;N
721;15/08/2004;15;8;2004;domingo;33;N;S
722;16/08/2004;16;8;2004;segunda-feira;34;U;N
723;17/08/2004;17;8;2004;terça-feira;34;U;N
724;18/08/2004;18;8;2004;quarta-feira;34;U;N
725;19/08/2004;19;8;2004;quinta-feira;34;U;N
726;20/08/2004;20;8;2004;sexta-feira;34;U;N
727;21/08/2004;21;8;2004;sábado;34;N;N
728;22/08/2004;22;8;2004;domingo;34;N;N
729;23/08/2004;23;8;2004;segunda-feira;35;U;N
730;24/08/2004;24;8;2004;terça-feira;35;U;N
731;25/08/2004;25;8;2004;quarta-feira;35;U;N
732;26/08/2004;26;8;2004;quinta-feira;35;U;N
733;27/08/2004;27;8;2004;sexta-feira;35;U;N
734;28/08/2004;28;8;2004;sábado;35;N;N
735;29/08/2004;29;8;2004;domingo;35;N;N
736;30/08/2004;30;8;2004;segunda-feira;36;U;N
737;31/08/2004;31;8;2004;terça-feira;36;U;N
738;01/09/2004;1;9;2004;quarta-feira;36;U;N
739;02/09/2004;2;9;2004;quinta-feira;36;U;N
740;03/09/2004;3;9;2004;sexta-feira;36;U;N
741;04/09/2004;4;9;2004;sábado;36;N;N
742;05/09/2004;5;9;2004;domingo;36;N;N
743;06/09/2004;6;9;2004;segunda-feira;37;U;N
744;07/09/2004;7;9;2004;terça-feira;37;U;N
745;08/09/2004;8;9;2004;quarta-feira;37;U;N
746;09/09/2004;9;9;2004;quinta-feira;37;U;N
747;10/09/2004;10;9;2004;sexta-feira;37;U;N
748;11/09/2004;11;9;2004;sábado;37;N;N
749;12/09/2004;12;9;2004;domingo;37;N;N
750;13/09/2004;13;9;2004;segunda-feira;38;U;N
751;14/09/2004;14;9;2004;terça-feira;38;U;N
752;15/09/2004;15;9;2004;quarta-feira;38;U;N
753;16/09/2004;16;9;2004;quinta-feira;38;U;N
754;17/09/2004;17;9;2004;sexta-feira;38;U;N
755;18/09/2004;18;9;2004;sábado;38;N;N
756;19/09/2004;19;9;2004;domingo;38;N;N
757;20/09/2004;20;9;2004;segunda-feira;39;U;N
758;21/09/2004;21;9;2004;terça-feira;39;U;N
759;22/09/2004;22;9;2004;quarta-feira;39;U;N
760;23/09/2004;23;9;2004;quinta-feira;39;U;N
761;24/09/2004;24;9;2004;sexta-feira;39;U;N
762;25/09/2004;25;9;2004;sábado;39;N;N
763;26/09/2004;26;9;2004;domingo;39;N;N
764;27/09/2004;27;9;2004;segunda-feira;40;U;N
765;28/09/2004;28;9;2004;terça-feira;40;U;N
766;29/09/2004;29;9;2004;quarta-feira;40;U;N
767;30/09/2004;30;9;2004;quinta-feira;40;U;N
768;01/10/2004;1;10;2004;sexta-feira;40;U;N
769;02/10/2004;2;10;2004;sábado;40;N;N
770;03/10/2004;3;10;2004;domingo;40;N;N
771;04/10/2004;4;10;2004;segunda-feira;41;U;N
772;05/10/2004;5;10;2004;terça-feira;41;N;S
773;06/10/2004;6;10;2004;quarta-feira;41;U;N
774;07/10/2004;7;10;2004;quinta-feira;41;U;N
775;08/10/2004;8;10;2004;sexta-feira;41;U;N
776;09/10/2004;9;10;2004;sábado;41;N;N
777;10/10/2004;10;10;2004;domingo;41;N;N
778;11/10/2004;11;10;2004;segunda-feira;42;U;N
779;12/10/2004;12;10;2004;terça-feira;42;U;N
780;13/10/2004;13;10;2004;quarta-feira;42;U;N
781;14/10/2004;14;10;2004;quinta-feira;42;U;N
782;15/10/2004;15;10;2004;sexta-feira;42;U;N
783;16/10/2004;16;10;2004;sábado;42;N;N
784;17/10/2004;17;10;2004;domingo;42;N;N
785;18/10/2004;18;10;2004;segunda-feira;43;U;N
786;19/10/2004;19;10;2004;terça-feira;43;U;N
787;20/10/2004;20;10;2004;quarta-feira;43;U;N
788;21/10/2004;21;10;2004;quinta-feira;43;U;N
789;22/10/2004;22;10;2004;sexta-feira;43;U;N
790;23/10/2004;23;10;2004;sábado;43;N;N
791;24/10/2004;24;10;2004;domingo;43;N;N
792;25/10/2004;25;10;2004;segunda-feira;44;U;N
793;26/10/2004;26;10;2004;terça-feira;44;U;N
794;27/10/2004;27;10;2004;quarta-feira;44;U;N
795;28/10/2004;28;10;2004;quinta-feira;44;U;N
796;29/10/2004;29;10;2004;sexta-feira;44;U;N
797;30/10/2004;30;10;2004;sábado;44;N;N
798;31/10/2004;31;10;2004;domingo;44;N;N
799;01/11/2004;1;11;2004;segunda-feira;45;N;S
800;02/11/2004;2;11;2004;terça-feira;45;U;N
801;03/11/2004;3;11;2004;quarta-feira;45;U;N
802;04/11/2004;4;11;2004;quinta-feira;45;U;N
803;05/11/2004;5;11;2004;sexta-feira;45;U;N
804;06/11/2004;6;11;2004;sábado;45;N;N
805;07/11/2004;7;11;2004;domingo;45;N;N
806;08/11/2004;8;11;2004;segunda-feira;46;U;N
807;09/11/2004;9;11;2004;terça-feira;46;U;N
808;10/11/2004;10;11;2004;quarta-feira;46;U;N
809;11/11/2004;11;11;2004;quinta-feira;46;U;N
810;12/11/2004;12;11;2004;sexta-feira;46;U;N
811;13/11/2004;13;11;2004;sábado;46;N;N
812;14/11/2004;14;11;2004;domingo;46;N;N
813;15/11/2004;15;11;2004;segunda-feira;47;U;N
814;16/11/2004;16;11;2004;terça-feira;47;U;N
815;17/11/2004;17;11;2004;quarta-feira;47;U;N
816;18/11/2004;18;11;2004;quinta-feira;47;U;N
817;19/11/2004;19;11;2004;sexta-feira;47;U;N
818;20/11/2004;20;11;2004;sábado;47;N;N
819;21/11/2004;21;11;2004;domingo;47;N;N
820;22/11/2004;22;11;2004;segunda-feira;48;U;N
821;23/11/2004;23;11;2004;terça-feira;48;U;N
822;24/11/2004;24;11;2004;quarta-feira;48;U;N
823;25/11/2004;25;11;2004;quinta-feira;48;U;N
824;26/11/2004;26;11;2004;sexta-feira;48;U;N
825;27/11/2004;27;11;2004;sábado;48;N;N
826;28/11/2004;28;11;2004;domingo;48;N;N
827;29/11/2004;29;11;2004;segunda-feira;49;U;N
828;30/11/2004;30;11;2004;terça-feira;49;U;N
829;01/12/2004;1;12;2004;quarta-feira;49;N;S
830;02/12/2004;2;12;2004;quinta-feira;49;U;N
831;03/12/2004;3;12;2004;sexta-feira;49;U;N
832;04/12/2004;4;12;2004;sábado;49;N;N
833;05/12/2004;5;12;2004;domingo;49;N;N
834;06/12/2004;6;12;2004;segunda-feira;50;U;N
835;07/12/2004;7;12;2004;terça-feira;50;U;N
836;08/12/2004;8;12;2004;quarta-feira;50;N;S
837;09/12/2004;9;12;2004;quinta-feira;50;U;N
838;10/12/2004;10;12;2004;sexta-feira;50;U;N
839;11/12/2004;11;12;2004;sábado;50;N;N
840;12/12/2004;12;12;2004;domingo;50;N;N
841;13/12/2004;13;12;2004;segunda-feira;51;U;N
842;14/12/2004;14;12;2004;terça-feira;51;U;N
843;15/12/2004;15;12;2004;quarta-feira;51;U;N
844;16/12/2004;16;12;2004;quinta-feira;51;U;N
845;17/12/2004;17;12;2004;sexta-feira;51;U;N
846;18/12/2004;18;12;2004;sábado;51;N;N
847;19/12/2004;19;12;2004;domingo;51;N;N
848;20/12/2004;20;12;2004;segunda-feira;52;U;N
849;21/12/2004;21;12;2004;terça-feira;52;U;N
850;22/12/2004;22;12;2004;quarta-feira;52;U;N
851;23/12/2004;23;12;2004;quinta-feira;52;U;N
852;24/12/2004;24;12;2004;sexta-feira;52;U;N
853;25/12/2004;25;12;2004;sábado;52;N;S
854;26/12/2004;26;12;2004;domingo;52;N;N
855;27/12/2004;27;12;2004;segunda-feira;53;U;N
856;28/12/2004;28;12;2004;terça-feira;53;U;N
857;29/12/2004;29;12;2004;quarta-feira;53;U;N
858;30/12/2004;30;12;2004;quinta-feira;53;U;N
859;31/12/2004;31;12;2004;sexta-feira;53;U;N
860;01/01/2005;1;1;2005;sábado;53;N;S
861;02/01/2005;2;1;2005;domingo;53;N;N
862;03/01/2005;3;1;2005;segunda-feira;1;U;N
863;04/01/2005;4;1;2005;terça-feira;1;U;N
864;05/01/2005;5;1;2005;quarta-feira;1;U;N
865;06/01/2005;6;1;2005;quinta-feira;1;U;N
866;07/01/2005;7;1;2005;sexta-feira;1;U;N
867;08/01/2005;8;1;2005;sábado;1;N;N
868;09/01/2005;9;1;2005;domingo;1;N;N
869;10/01/2005;10;1;2005;segunda-feira;2;U;N
870;11/01/2005;11;1;2005;terça-feira;2;U;N
871;12/01/2005;12;1;2005;quarta-feira;2;U;N
872;13/01/2005;13;1;2005;quinta-feira;2;U;N
873;14/01/2005;14;1;2005;sexta-feira;2;U;N
874;15/01/2005;15;1;2005;sábado;2;N;N
875;16/01/2005;16;1;2005;domingo;2;N;N
876;17/01/2005;17;1;2005;segunda-feira;3;U;N
877;18/01/2005;18;1;2005;terça-feira;3;U;N
878;19/01/2005;19;1;2005;quarta-feira;3;U;N
879;20/01/2005;20;1;2005;quinta-feira;3;U;N
880;21/01/2005;21;1;2005;sexta-feira;3;U;N
881;22/01/2005;22;1;2005;sábado;3;N;N
882;23/01/2005;23;1;2005;domingo;3;N;N
883;24/01/2005;24;1;2005;segunda-feira;4;U;N
884;25/01/2005;25;1;2005;terça-feira;4;U;N
885;26/01/2005;26;1;2005;quarta-feira;4;U;N
886;27/01/2005;27;1;2005;quinta-feira;4;U;N
887;28/01/2005;28;1;2005;sexta-feira;4;U;N
888;29/01/2005;29;1;2005;sábado;4;N;N
889;30/01/2005;30;1;2005;domingo;4;N;N
890;31/01/2005;31;1;2005;segunda-feira;5;U;N
891;01/02/2005;1;2;2005;terça-feira;5;U;N
892;02/02/2005;2;2;2005;quarta-feira;5;U;N
893;03/02/2005;3;2;2005;quinta-feira;5;U;N
894;04/02/2005;4;2;2005;sexta-feira;5;U;N
895;05/02/2005;5;2;2005;sábado;5;N;N
896;06/02/2005;6;2;2005;domingo;5;N;N
897;07/02/2005;7;2;2005;segunda-feira;6;U;N
898;08/02/2005;8;2;2005;terça-feira;6;N;S
899;09/02/2005;9;2;2005;quarta-feira;6;U;N
900;10/02/2005;10;2;2005;quinta-feira;6;U;N
901;11/02/2005;11;2;2005;sexta-feira;6;U;N
902;12/02/2005;12;2;2005;sábado;6;N;N
903;13/02/2005;13;2;2005;domingo;6;N;N
904;14/02/2005;14;2;2005;segunda-feira;7;U;N
905;15/02/2005;15;2;2005;terça-feira;7;U;N
906;16/02/2005;16;2;2005;quarta-feira;7;U;N
907;17/02/2005;17;2;2005;quinta-feira;7;U;N
908;18/02/2005;18;2;2005;sexta-feira;7;U;N
909;19/02/2005;19;2;2005;sábado;7;N;N
910;20/02/2005;20;2;2005;domingo;7;N;N
911;21/02/2005;21;2;2005;segunda-feira;8;U;N
912;22/02/2005;22;2;2005;terça-feira;8;U;N
913;23/02/2005;23;2;2005;quarta-feira;8;U;N
914;24/02/2005;24;2;2005;quinta-feira;8;U;N
915;25/02/2005;25;2;2005;sexta-feira;8;U;N
916;26/02/2005;26;2;2005;sábado;8;N;N
917;27/02/2005;27;2;2005;domingo;8;N;N
918;28/02/2005;28;2;2005;segunda-feira;9;U;N
919;01/03/2005;1;3;2005;terça-feira;9;U;N
920;02/03/2005;2;3;2005;quarta-feira;9;U;N
921;03/03/2005;3;3;2005;quinta-feira;9;U;N
922;04/03/2005;4;3;2005;sexta-feira;9;U;N
923;05/03/2005;5;3;2005;sábado;9;N;N
924;06/03/2005;6;3;2005;domingo;9;N;N
925;07/03/2005;7;3;2005;segunda-feira;10;U;N
926;08/03/2005;8;3;2005;terça-feira;10;U;N
927;09/03/2005;9;3;2005;quarta-feira;10;U;N
928;10/03/2005;10;3;2005;quinta-feira;10;U;N
929;11/03/2005;11;3;2005;sexta-feira;10;U;N
930;12/03/2005;12;3;2005;sábado;10;N;N
931;13/03/2005;13;3;2005;domingo;10;N;N
932;14/03/2005;14;3;2005;segunda-feira;11;U;N
933;15/03/2005;15;3;2005;terça-feira;11;U;N
934;16/03/2005;16;3;2005;quarta-feira;11;U;N
935;17/03/2005;17;3;2005;quinta-feira;11;U;N
936;18/03/2005;18;3;2005;sexta-feira;11;U;N
937;19/03/2005;19;3;2005;sábado;11;N;N
938;20/03/2005;20;3;2005;domingo;11;N;N
939;21/03/2005;21;3;2005;segunda-feira;12;U;N
940;22/03/2005;22;3;2005;terça-feira;12;U;N
941;23/03/2005;23;3;2005;quarta-feira;12;U;N
942;24/03/2005;24;3;2005;quinta-feira;12;U;N
943;25/03/2005;25;3;2005;sexta-feira;12;N;S
944;26/03/2005;26;3;2005;sábado;12;N;N
945;27/03/2005;27;3;2005;domingo;12;N;N
946;28/03/2005;28;3;2005;segunda-feira;13;U;N
947;29/03/2005;29;3;2005;terça-feira;13;U;N
948;30/03/2005;30;3;2005;quarta-feira;13;U;N
949;31/03/2005;31;3;2005;quinta-feira;13;U;N
950;01/04/2005;1;4;2005;sexta-feira;13;U;N
951;02/04/2005;2;4;2005;sábado;13;N;N
952;03/04/2005;3;4;2005;domingo;13;N;N
953;04/04/2005;4;4;2005;segunda-feira;14;U;N
954;05/04/2005;5;4;2005;terça-feira;14;U;N
955;06/04/2005;6;4;2005;quarta-feira;14;U;N
956;07/04/2005;7;4;2005;quinta-feira;14;U;N
957;08/04/2005;8;4;2005;sexta-feira;14;U;N
958;09/04/2005;9;4;2005;sábado;14;N;N
959;10/04/2005;10;4;2005;domingo;14;N;N
960;11/04/2005;11;4;2005;segunda-feira;15;U;N
961;12/04/2005;12;4;2005;terça-feira;15;U;N
962;13/04/2005;13;4;2005;quarta-feira;15;U;N
963;14/04/2005;14;4;2005;quinta-feira;15;U;N
964;15/04/2005;15;4;2005;sexta-feira;15;U;N
965;16/04/2005;16;4;2005;sábado;15;N;N
966;17/04/2005;17;4;2005;domingo;15;N;N
967;18/04/2005;18;4;2005;segunda-feira;16;U;N
968;19/04/2005;19;4;2005;terça-feira;16;U;N
969;20/04/2005;20;4;2005;quarta-feira;16;U;N
970;21/04/2005;21;4;2005;quinta-feira;16;U;N
971;22/04/2005;22;4;2005;sexta-feira;16;U;N
972;23/04/2005;23;4;2005;sábado;16;N;N
973;24/04/2005;24;4;2005;domingo;16;N;N
974;25/04/2005;25;4;2005;segunda-feira;17;N;S
975;26/04/2005;26;4;2005;terça-feira;17;U;N
976;27/04/2005;27;4;2005;quarta-feira;17;U;N
977;28/04/2005;28;4;2005;quinta-feira;17;U;N
978;29/04/2005;29;4;2005;sexta-feira;17;U;N
979;30/04/2005;30;4;2005;sábado;17;N;N
980;01/05/2005;1;5;2005;domingo;17;N;S
981;02/05/2005;2;5;2005;segunda-feira;18;U;N
982;03/05/2005;3;5;2005;terça-feira;18;U;N
983;04/05/2005;4;5;2005;quarta-feira;18;U;N
984;05/05/2005;5;5;2005;quinta-feira;18;U;N
985;06/05/2005;6;5;2005;sexta-feira;18;U;N
986;07/05/2005;7;5;2005;sábado;18;N;N
987;08/05/2005;8;5;2005;domingo;18;N;N
988;09/05/2005;9;5;2005;segunda-feira;19;U;N
989;10/05/2005;10;5;2005;terça-feira;19;U;N
990;11/05/2005;11;5;2005;quarta-feira;19;U;N
991;12/05/2005;12;5;2005;quinta-feira;19;U;N
992;13/05/2005;13;5;2005;sexta-feira;19;U;N
993;14/05/2005;14;5;2005;sábado;19;N;N
994;15/05/2005;15;5;2005;domingo;19;N;N
995;16/05/2005;16;5;2005;segunda-feira;20;U;N
996;17/05/2005;17;5;2005;terça-feira;20;U;N
